Principles of Real Estate Practice in Alabama,17.34,"A bank is offering Henry a 30-year loan of $300,000 at a rate of 4.5%. The loan constant for this loan is 5.07. How much will Henry have to pay for monthly principal and interest?","1,251","1,521","1,957","5,917",b,"300 ($300,000 / 1,000) times the loan constant of 5.07 is $1,521 for PI each month."
Principles of Real Estate Practice in Alabama,17.35,"Mary is paying $1,800 per month in principal and interest on a 20-year loan at 4% interest but can’t remember how much she originally borrowed. The loan constant is 6.06. Can you help?","284,360","297,030","310,001","376,569",b,"$1,800 per month divided by the loan constant of 6.06 is 297.03.  Multiple 297.03 by 1,000 to get the loan value of $297,030."
Principles of Real Estate Practice in Alabama,18.1,"All investors desire their investments to increase in value. However,",the degree of return is inversely related to the degree of risk,"the more the investor stands to gain, the greater the risk that the investor may lose",investments requiring intense management have lesser returns,"the more liquid an investment is, the greater the chances are that the investment will not appreciate",b,"The general rule in investments is that the safer the investment, the more slowly it gains in value. The more you want it to gain, and the more quickly, the more you must risk losing it. Reward in investing corresponds directly to the degree of risk"
Principles of Real Estate Practice in Alabama,18.2,Two of the rewards that investments offer are,income and tax benefits,negative leverage and appreciation,appreciation and taxation,positive leverage and prestige,a,"The basic financial rewards of an investment include income, appreciation in asset value, positive borrowing leverage, and tax benefits"
Principles of Real Estate Practice in Alabama,18.3,An investor invests in fifteen diversified bond funds. This is an example of an investment in,money,equity,debt,real estate,c,"A debt investment is one in which an investor buys a debt instrument. Examples are bonds, notes, mortgages, and bond mutual funds. The basic reward comes in the form of interest. Debt investments are usually riskier than money investments and less risky than stocks or real estate"
Principles of Real Estate Practice in Alabama,18.4,"A real estate investment can take a long period of time to sell. For the investor, this means that real estate is",management intensive,insensitive to marketing,vulnerable to seller's markets,relatively illiquid,d,Real estate is by nature more difficult to convert to cash than many other types of investment. Compare the selling of a home with the ease of drawing money out of a bank account or selling a stock
Principles of Real Estate Practice in Alabama,18.5,"Compared to a stock portfolio, a real estate investment would be considered",a riskier investment,a more management-intensive investment,a shorter-term investment,a more leveraged investment,b,"Real estate tends to require a high degree of investor involvement in management of the investment. Even raw land requires some degree of maintenance to preserve its value. Improved properties often require extensive management, including repairs, maintenance, onsite leasing, tenant relations, security, and fiscal management"
Principles of Real Estate Practice in Alabama,18.6,"Six investors purchase a shopping center. One investor manages the tenants and another handles the marketing and leasing. Two investors manage accounting and finance, and the remaining two run the management office. This is a possible example of",a general partnership,a limited partnership,a real estate investment trust,an investment conduit,a,A general partnership is a syndicate in which all members participate equally in managing the investment and in the profits or losses it generates
Principles of Real Estate Practice in Alabama,18.7,Taxable income produced by an income property is,gross income minus expenses plus land and building depreciation,gross income minus expenses minus land and building depreciation,gross income minus building depreciation plus land depreciation,gross income minus expenses minus building depreciation,d,"Taxable income from investment real estate is the gross income received minus any expenses, deductions or exclusions that current tax law allows. Depreciation of land is not allowed"
Principles of Real Estate Practice in Alabama,18.8,"As a general rule, in deriving taxable income on an investment property, it is legal to",deduct principal and interest payments from income,deduct principal payments from income,deduct interest payments from income,deduct principal and interest payments from income and capital gain,c,Taxable income is net operating income minus all allowable deductions. The interest portion of debt service is allowed and is deducted from Net Operating Income as interest expense. Principal repayment is not an allowable deduction on investment properties. Capital gain derivation does not involve interest or principal payments
Principles of Real Estate Practice in Alabama,18.9,Which of the following is true of the tax treatment of a principal residence?,The owner may deduct the property's interest and principal from ordinary income,The owner may depreciate the property and deduct depreciation expenses,The owner can deduct any capital gain when the property is sold,The owner may be able to exclude capital gain from taxable income when the property is sold,d,"When real estate, whether non-income or income, is sold, a taxable event occurs. If the sale proceeds exceed the original cost of the investment, subject to some adjustments, there is a capital gain that is subject to tax. Tax law provides an exclusion of $250,000 for an individual taxpayer and $500,000 for married taxpayers filing jointly. The exclusion of gain from sale of a residence can be claimed every two years, provided the taxpayer:  1. owned the property for at least two years during the five years preceding the date of sale;  2. used the property as principal residence for a total of two years during that five-year period;  3. has waited two years since the last use of the exclusion for any sale"
Principles of Real Estate Practice in Alabama,18.10,"An investment property seller pays $14,000 in closing costs. These costs",may be deducted from personal income,may be deducted from the property's income,may be deducted from the sale price for gains tax purposes,may be deducted from the adjusted basis for gains tax purposes,c,"Selling costs include such expenses as brokerage commissions, relevant advertising, legal fees, seller-paid points and other closing costs. These costs are deducted from the selling price to get the amount realized, which is reduced by the adjusted basis to calculate gain on sale for gains tax purposes"
Principles of Real Estate Practice in Alabama,18.11,Capital gain tax is figured by multiplying one's tax bracket times,the sum of the beginning basis plus gain,the difference between net sale proceeds and adjusted basis,the sum of net sale proceeds and capital gain,the difference between net sale proceeds and capital gain,b,"The IRS defines gain on the sale of a home as amount realized from the sale minus the adjusted basis of the home sold. The amount realized, also known as net proceeds from sale, is expressed by the formula: sale price - cost of sale = amount realized"
Principles of Real Estate Practice in Alabama,18.12,Cash flow is a measure of how much pre-tax or after-tax cash an investment property generates. To derive cash flow it is therefore necessary to exclude,cost recovery expense,interest expense,loan principal payments,net operating income,a,"Cash flow is the difference between the amount of actual cash flowing into the investment as revenue and out of the investment for expenses, debt service, and all other items. Cash flow concerns cash items only, and therefore excludes depreciation (cost recovery), which is not a cash expense"
Principles of Real Estate Practice in Alabama,18.13,One way investors measure the yield of an investment is by,dividing net operating income by cash flow,multiplying the investor's required yield times after-tax cash flow,dividing cash flow by the investor's equity,multiplying cash flow times the price paid for the property,c,cash flow ÷ equity = return on equity (ROE)
Principles of Real Estate Practice in Alabama,19.1,Which of the following is true with respect to real property taxation by the federal government?,It may impose ad valorem property taxes and capital gain tax,It may not impose property taxes nor tax liens,There are no federal ad valorem taxes on real property,"It may impose ad valorem tax, but not capital gain tax",c,"There are no federal taxes on real property. The Constitution of the United States specifically prohibits such taxes. The federal government does, however, tax income derived from real property and gains realized on the sale of real property"
Principles of Real Estate Practice in Alabama,19.2,"According to law, states",may not levy real estate taxes,may not impose tax liens,may delegate taxing authority to county governments,"may prevent federal taxation of real estate within their respective jurisdictions, if properly legislated",c,"States may legally levy taxes on real property, but most delegate this power to counties, cities, townships and local taxing districts"
Principles of Real Estate Practice in Alabama,19.3,The role of local tax districts is to,"levy income, sales, and property taxes to meet their budget requirements",manage their budgeted portion of real estate tax revenues levied and distributed by the state,impose property taxes for specific municipal services,place tax liens on its facilities,c,County and local governments establish tax districts to collect funds for providing specific services
Principles of Real Estate Practice in Alabama,19.4,A special tax district might be created to,construct and manage a park district,create a two-mile extension of county sewer facilities,establish and maintain a public library,create a fire department,b,"A special assessment is a tax levied against specific properties that will benefit from a public improvement. Common examples are assessments for sidewalks, water service and sewers. Special assessments are based on the cost of the improvement and apportioned on a pro rata basis among benefiting properties according to the value that each parcel will receive from the improvement"
Principles of Real Estate Practice in Alabama,19.5,Ad valorem taxes are based on,the replacement value of property,the assessed value of property,the millage value of property,the broker's estimate of value,b,"General property taxes are levied on an ad valorem basis, meaning that they are based on the assessed value of the property. Assessed value is determined according to state law, usually by a county or township assessor or appraiser"
Principles of Real Estate Practice in Alabama,19.6,The ad valorem tax base of a municipal jurisdiction is equal to,the jurisdiction's annual budget times the tax rate,the total of all assessed values of properties minus exemptions,the total amount of ad valorem taxes required by the budget,the municipality's budget multiplied times the millage rate,b,"The tax base of an area is the total of the appraised or assessed values of all real property within the area's boundaries, excluding partially or totally exempt properties:  tax base = assessed values - exemptions"
Principles of Real Estate Practice in Alabama,19.7,"As part of the assessment process, many taxing entities utilize equalization boards in order to",adjust millage rates within the district to ensure fairness,modify the tax rate from one neighborhood to the next,ensure that property owners have nearly equal tax bills,smooth out wide discrepancies of assessed values within the district,d,Some taxing bodies recognize that local assessments can lead to unfairly high or low values for properties in certain areas. Therefore the jurisdiction may establish equalization factors to level out the unevenness of valuations
Principles of Real Estate Practice in Alabama,19.8,A homeowner receives a tax bill that she feels is outrageous. This taxpayer may,appeal to adjust the millage rate,appeal to adjust the district's budget,appeal to adjust the assessed valuation,not appeal,c,"Property owners may object to the assessed value of their property, but not to the tax rate. An owner usually has a certain period to protest after receiving notice of the assessed value. According to local law, a property owner must present evidence that the assessor made an error to a review board or appeal board"
Principles of Real Estate Practice in Alabama,19.9,The purpose of a homestead tax exemption is,to exempt qualified property owners from ad valorem taxation,to offer an amount of tax relief on an owner's principal residence,to encourage multiple property investment,to exempt owners of principal residences who rent their properties,b,Some states exempt a portion of the value of the homestead from judgments to protect families against eviction by creditors
Principles of Real Estate Practice in Alabama,19.10,A millage rate is derived by,dividing the tax requirement by the tax base,multiplying the tax base times the tax requirement,adding an inflation factor to the prior year's tax rate,dividing the tax base by the tax requirement,a,tax requirement ÷ tax base = tax rate (millage rate)
Principles of Real Estate Practice in Alabama,19.11,A homeowner's total tax bill is derived by,dividing the tax requirement by the tax base,multiplying each district's tax rate times the assessed value of the property,multiplying each district's tax rate times the taxable value of the property,"averaging the tax rate for each tax district, and multiplying the average tax rate times the assessed value",c,Each property owner's tax bill is determined by multiplying the tax rate for each taxing district times the taxable value of the property. Taxable value is the assessed value after all exemptions and adjustments have been taken into account
Principles of Real Estate Practice in Alabama,19.12,A unique characteristic of a special assessment tax is that,it only applies to properties which will benefit from the public improvement,the equalization board discounts levies for properties not affected by the public improvement,more valuable properties which stand to benefit will pay proportionately more taxes,it creates an involuntary junior lien on the property,a,A special assessment is a tax levied against specific properties that will benefit from a public improvement
Principles of Real Estate Practice in Alabama,19.13,A tax certificate,certifies to tax collectors that a property owner has paid all ad valorem taxes on the property for the calendar year,entitles its holder to apply for a tax deed after a certain period,exempts its holder from paying taxes on the particular property referenced by the certificate,waives a property owner's rights of redemption in a foreclosure,b,"After a period of time specified by law, the holder of the tax certificate on a property may then apply for a tax deed"
Principles of Real Estate Practice in Alabama,19.14,An equitable right of redemption,allows a holder of a tax certificate to redeem it for a tax deed,gives a delinquent taxpayer a grace period prior to the tax sale to pay property taxes,gives a holder of a tax deed the right to acquire the property named in the tax certificate,gives a delinquent taxpayer a grace period after the tax sale to pay property taxes,b,"If the taxpayer can redeem the property by paying the delinquent taxes and any other charges before the tax sale occurs, this right is known as an equitable right of redemption"
Principles of Real Estate Practice in Alabama,20.1,The principal theme of federal fair housing laws is to,ensure all Americans a fair chance to own a home,prohibit discrimination in housing transactions,ensure that housing transactions are negotiated fairly,prohibit agents from dealing unfairly with clients and customers,b,Federal and state governments have enacted laws prohibiting discrimination in the national housing market
Principles of Real Estate Practice in Alabama,20.2,"It is illegal to discriminate in selling a house based on race, color, religion, or national origin. This is provided for through",the Civil Rights Act of 1866,Executive Order 11063,the Civil Rights Act of 1968,the Fair Housing Amendments Act of 1988,c,"Title VIII of the Civil Rights Act of 1968, known today as the Fair Housing Act, prohibits discrimination in housing based on race, color, religion, or national origin"
Principles of Real Estate Practice in Alabama,20.3,"Which of the following laws or rulings extended discrimination to include gender, handicapped status, and family status?",Executive Order 11063,the Civil Rights Act of 1968,the Fair Housing Amendments Act of 1988,Jones v Mayer,c,"The Fair Housing Amendments Act of 1988 prohibited discrimination based on sex and discrimination against handicapped persons and families with children. Executive Order 11063 concerned racial discrimination in housing where federal funding was involved; the Civil Rights Act of 1968 concerned discrimination based on race, color, religion, and national origin; Jones v Mayer concerned racial discrimination"
Principles of Real Estate Practice in Alabama,20.4,"An agent informs numerous families in a neighborhood that several minority families are planning to move into the immediate area, and that the trend could have adverse effects on property values. This activity is",blockbusting,legal but unprofessional redlining,discriminatory misrepresentation,negligent misrepresentation,a,Blockbusting is the practice of inducing owners in an area to sell or rent to avoid an impending change in the ethnic or social makeup of the neighborhood that will cause values to go down
Principles of Real Estate Practice in Alabama,20.5,A minority family would like to buy a home in a certain price range. The agent shows the family all available properties in a neighborhood of families with similar backgrounds. The agent did not mention a number of homes in the family's price range in other neighborhoods. This agent could be liable for,blockbusting,providing unequal services,steering,nothing; his services were legal and acceptable,c,"Steering is the practice of directly or indirectly channeling customers toward or away from homes and neighborhoods. Broadly interpreted, steering occurs if an agent describes an area in a subjective way for the purpose of encouraging or discouraging a buyer about the suitability of the area"
Principles of Real Estate Practice in Alabama,20.6,"An agent does not like a particular minority buyer, and is very short with the person, refusing to engage in lengthy conversation or show him any properties. A second minority party visits the office the next day. The agent is very forthcoming, and shows the person five prospective properties. This agent could be liable for",providing unequal services,steering,misrepresentation,"nothing; both parties were minorities, and therefore no discrimination occurred",a,"The agent may be illegally providing unequal services by altering the nature or quality of brokerage services to a party based on race, color, sex, national origin, or religion"
Principles of Real Estate Practice in Alabama,20.7,"Following the client's recommendation, an agent conceals the availability of a property from an employed but pregnant and unmarried minority woman. This agent could be liable for",discriminatory misrepresentation,steering,violating fiduciary duty,nothing: an agent may show or not show any property at his or her discretion,a,"Discriminatory misrepresentation means an agent may not conceal available properties, represent that they are not for sale or rent, or change the sale terms for the purpose of discriminating"
Principles of Real Estate Practice in Alabama,20.8,A condominium complex prohibits ownership of any unit by persons under 55 years of age. The association claims it has made the prohibition properly. Which of the following is true?,They are violating the Civil Rights Act of 1866,They are violating the Fair Housing Amendments Act of 1988,They are guilty of age discrimination,The prohibition may be legal,d,"Federal fair housing laws do not prohibit age and family status discrimination under the following circumstances:  •in government-designated retirement housing  •in a retirement community if all residents are 62 years of age or older  •in a retirement community if 80 % of the dwellings have one person who is 55 years of age or older, provided there are amenities for elderly residents  •in residential dwellings of four units or less, and single family houses if sold or rented by owners who have no more than three houses"
Principles of Real Estate Practice in Alabama,20.9,"An owner suddenly pulls a property off the market after hearing from the agent on the phone that the agent had received a full-price offer from a minority party. The agent then informs the offeror that the home has been removed from the market and is unavailable. Which party or parties, if any, have violated fair housing laws?",The agent only,The owner only,The agent and the owner,Neither agent nor owner,c,"The owner has illegally discriminated, and the agent, by going along with the owner, is equally guilty of violating fair housing laws"
Principles of Real Estate Practice in Alabama,20.10,Real estate trade associations promote a code of ethics primarily to establish,minimum standards of practice as imposed by law,fair housing law,high standards of practice for all facets of the business,grounds for license revocation,c,Trade associations representing the real estate industry have instituted their own codes of ethics and professional practices covering every facet of brokerage activity. The standards of most of these codes concern the following general areas of practice
Principles of Real Estate Practice in Alabama,20.11,The parts of the Americans with Disabilities Act that most concern real estate agents are those that deal with,telecommunications and insurance,public accommodations and employment,state and local government,agency and public service,b,Real estate practitioners are most likely to encounter Titles I and III and should acquire familiarity with these.  Title I (Employment) concerns equal employment opportunity. It is enforced by the U.S. Equal Employment Opportunity Commission.  Title III (Public Accommodations) concerns nondiscrimination in public accommodations and commercial facilities. It is enforced by the U.S. Department of Justice
Principles of Real Estate Practice in Alabama,20.12,"If a licensee knows a negative material fact about a client’s property that the client has not disclosed, the licensee must",keep the fact confidential,report the seller to the local real estate board,disclose the information to others,change the seller’s disclosure form,c,"The residential property re-seller must comply with the property condition disclosure requirement whether an agent is employed in the transaction or not. If an agent is involved in the transaction, the agent must disclose any and all material facts he or she knows or should reasonably know about the property, regardless of what the seller may have disclosed on the form"
Principles of Real Estate Practice in Alabama,20.13,How does CERCLA concern real estate agents?,It may cause them to be held liable for improper disclosure of potential violations,It requires them to conduct Phase II Environmental Site Assessments,It makes them subject to Environmental Protection Agency orders,It absolves them of any responsibility for  knowing about environmental hazards,a,"Under CERCLA and the Superfund Amendment of 1986, current landowners as well as previous owners of a property may be held liable for environmental violations, even if “innocent” of a violation. Sellers often carry the greatest exposure, and real estate licensees may be held liable for improper disclosure"
Principles of Real Estate Practice in Alabama,20.14,Which of the following is a fact about home warranties that an agent should be sure a client knows?,"If the homeowner has paid an annual fee for the warranty, there are no additional charges for service",Conditions that pre-existed the coverage date of the warranty will not be covered,Any item that is not specifically excluded in the warranty contract may be assumed to be covered,Warranties are usually purchased to cover the full term of the mortgage loan,b,"Purchasers of home warranties need to fully understand their coverage limitations in order to have realistic expectations of the warranty. Similarly, it is important for a homeowner to understand what may not be covered in the warranty. These items include conditions that existed prior to the effective coverage of the warranty"
Principles of Real Estate Practice in Alabama,20.15,What is an agent’s duty regarding inspections?,Personally conduct a detailed inspection of all major structures and systems,Accompany all inspectors as they inspect the agent’s listed property,"Disclose the result of any inspection, if known to the agent",Interview and hire inspectors for clients,c,"Most states require disclosure of known material facts regarding residential properties of one to four units. If a licensee knows the result of an inspection, this is a material fact to be disclosed"
Principles of Real Estate Practice in Alabama,21.1,The purpose of the closing event is to,confirm that the buyer has fulfilled all contract requirements prior to title transfer immediately after closing,ensure that the seller has marketable title before monies are transferred,conclude the process for loan approval,exchange legal title for the sale price,d,"The closing process consists of buyer and seller verifying that each has fulfilled the terms of the sale contract. If they have, then the mortgage loan, if any, is closed, all expenses are apportioned and paid, the consideration is exchanged for the title, final documents are signed, and arrangements are made to record the transaction according to local laws"
Principles of Real Estate Practice in Alabama,21.2,"A buyer's financing arrangements are often concluded at closing, because",lenders do not fund loans unless title is being transferred,the lender wants to ensure proper handling of the collateral for the loan,the loan term must coincide with title transfer,the deed will be held as collateral for the loan,b,"A lender is concerned about the quality of the collateral a borrower is providing in return for the mortgage loan. The collateral would be endangered by defects in the title, by liens that would take precedence over the mortgage lien, such as a tax lien, and by physical damage to the property which is not repaired. Consequently, the lender typically requires a survey; a property inspection; hazard insurance; a title insurance policy; a reserve account for taxes and insurance; and possibly, private mortgage insurance. In some cases the lender may also require a certificate of occupancy verifying that any new construction performed complies with local building codes"
Principles of Real Estate Practice in Alabama,21.3,The Real Estate Settlement Procedures Act prescribes closing procedures that must be followed whenever,"a first, second, or third mortgage lien is involved",the loan is to be sold to the FNMA,the buyer pays all cash for the property,the property is a residential complex in excess of four units,b,"RESPA specifies certain closing procedures when a purchase is being financed by a ""federally-related"" mortgage loan, which includes loans made by a federally-insured lender; loans insured or guaranteed by the VA or FHA, loans administered by HUD, and loans intended to be sold to FNMA, FHLMC, or GNMA"
Principles of Real Estate Practice in Alabama,21.4,"A sale contract stipulates that a buyer is to pay the seller's title insurance expenses. This practice is not customary in the area. In this case,",the buyer and seller must amend the contract before closing,"the contract is voidable, since the seller must pay the expense","the buyer may pay or not pay the expense, at his or her option",the buyer must pay the expense,d,"Explicit agreements in the sale contract supercede traditional expense-payment responsibilities, which can vary from state to state"
Principles of Real Estate Practice in Alabama,21.5,A prorated expense on the settlement statement is,a debit to the buyer and seller,a credit to the buyer and seller,a debit and credit to the buyer and seller,a debit to one party and a credit to the other,d,A prorated item is treated as a debit to one party and a credit to the other party for the same amount
Principles of Real Estate Practice in Alabama,21.6,The amount a buyer owes at closing is equal to,the excess of the buyer's debits over the buyer's credits,the excess of the buyer's credits over the buyer's debits,the excess of the seller's debits over the seller's credits,the excess of the seller's credits over the seller's debits,a,The excess of the buyer's debits over the buyer's credits is the amount the buyer must bring to the closing
Principles of Real Estate Practice in Alabama,21.7,Which of the following are examples of closing items not prorated between buyer and seller?,Taxes and rents,Inspection fees,Utilities and hazard insurance,Condominium assessments and special assessment payments,b,Inspection fees are usually paid in full by the seller
Principles of Real Estate Practice in Alabama,21.8,Which of the following items are paid in arrears?,Taxes and insurance,Rents and interest,Taxes and interest,Rents and insurance,c,"At the time of closing, the seller has incurred certain expenses that have not been billed or paid at the time of closing and that the buyer will have to pay later. Typical items are real estate taxes, utility bills and interest on an assumed mortgage"
Principles of Real Estate Practice in Alabama,21.9,Which of the following items are paid in advance?,Taxes and insurance,Rents and interest,Insurance and interest,Rents and insurance,d,"At the time of closing, the seller has paid some items in advance that cover a period of time that goes beyond the closing date. In effect, the seller has prepaid some of the buyer's expenses, and the buyer must reimburse the seller. Hazard and flood insurance premiums are typical items. By the same token, the seller of a rental property may have received rent or rental deposits in advance, and must reimburse the buyer for the part that belongs to the buyer"
Principles of Real Estate Practice in Alabama,21.10,"If a sale contract indicates that the day of closing is ""the seller's day,"" this means that",the seller must pay prorated expenses inclusive of the day of closing,the seller does not own the property on the day of closing,the seller may elect the proration method on the day of closing,the seller must pay the buyer's portion of prorated expenses instead of the seller's portion,a,It is customary in most states that the seller owns the property up to and including the day of closing unless stated otherwise in the contract. Thus the closing day is apportioned to the seller in computing prorations
Principles of Real Estate Practice in Alabama,21.11,Documentary stamps are used to,document the procedures employed to close a transaction,document the payment of a transfer tax,certify that a transaction was recorded,mail closing documents to principal parties after closing,b,"Most states impose a transfer tax when real estate is conveyed. The tax is usually paid when the deed is recorded, often in the form of documentary stamps purchased from the recorder where the deed is recorded. The stamps must be attached to deeds and conveyances before they are recorded"
Principles of Real Estate Practice in Alabama,21.12,What is the Internal Revenue Service's Form 1099-S?,The buyer's and seller's capital gain form,A form that summarizes and reports transaction data from a closing,A form brokers must submit if the buyer or seller is a foreigner,A lender's tax form showing that a loan was funded for a buyer,b,The person reporting files a Form 1099-S information return with the Internal Revenue Service. This form includes the names and addresses of the parties to the transaction and information about the sale proceeds
Principles of Real Estate Practice in Alabama,21.13,"Assume a seller at closing must pay transfer taxes at the rate of $1.00 for every $500 of purchase price, or fraction thereof. If the sale price is $345,600, how much tax must the seller pay?",$69.12 ,$70.00 ,$691 ,$692 ,d,"Methods of stating the transfer tax due include quoting the tax as a percentage of the taxable consideration and as a dollar rate per $100.00 of total selling price. If the number of 100's is not a whole number, it must be rounded up to the next 100. For instance, if a property sells for $345,600 and the tax rate is $1.00 per $500.00 ""or any fraction thereof,"" the tax stamps will cost:  345,600 ÷ 500.00 = 691.20. 691.20 rounded up = 692. 692 x $1.00 = $692"
Principles of Real Estate Practice in Alabama,21.14,"If a seller paid $488 for transfer taxes at closing, and the rate was $1.00 for every $400 or fraction thereof of the sale price, what was the sale price?","$195,500 ","$1,950,000 ","$195,200 ","$1,952,000 ",c,"$488 x $400 = $195,200"
Principles of Real Estate Practice in Alabama,22.1,"Of the following risk management strategies, the one that aims at minimizing both the severity and the likelihood of loss is",avoidance,reduction,transference,retention,b,"Reduction involves taking steps to reduce the probability or the severity of a potential loss. In real estate practice, one risk reduction tactic is to share responsibility for making a decision. The agent provides the consumer with expertise, and perhaps some advice, but lets the consumer decide how much to offer"
Principles of Real Estate Practice in Alabama,22.2,Insurance is a method of,risk elimination,risk mitigation,risk outsourcing,risk acceptance,c,"Transference (outsourcing, insuring) means passing the risk to another party, by contract or other means. An insurance policy is the common example, but sometimes the wording of a sales or personal services contract can transfer risk without resorting to insurance"
Principles of Real Estate Practice in Alabama,22.3,How does disclosure manage risk?,It deflects and reduces risk by preventing others from claiming they were misled,It eliminates the risk of committing an error,It accepts the risk of revealing confidential information,It transfers the risk of a code violation to the client,a,"By ensuring that all parties have the information they are entitled to, proper disclosure reduces the risk that clients and customers will accuse a licensee of misleading or inducing them to make a decision with incomplete information"
Principles of Real Estate Practice in Alabama,22.4,Which of the following statements about a company procedures manual as a risk management device is true?,It places all the responsibility for compliance on the broker,It relieves the licensee of responsibility for knowing and obeying the law,It can be a guide to compliance with the law,It adds to the risk of misleading the public,c,Adherence to a procedures manual reduces the risk that an individual will inadvertently commit an unlawful act
Principles of Real Estate Practice in Alabama,22.5,In what sense is the use of standardized forms a risk management procedure?,It eliminates the risk of being unable to draft a contract correctly,It reduces the risk of losing a client by having to make a referral to an attorney,It reduces the risk of committing an unauthorized practice of law,It eliminates the risk of wasting valuable time in creating custom forms,c,"Standard forms save time and protect against the unauthorized practice of law. Since they are most often prepared by lawyers familiar with the market area, they can address contingencies that are common in the area in a manner that reflects the real estate laws of the state"
Principles of Real Estate Practice in Alabama,22.6,"Keeping thorough records of every transaction is not only a risk management technique, it is",good for company morale,necessary for obtaining market share,a technique for discovering market trends,a legal requirement,d,State laws require licensees to document transactions. Firms are required to keep written records of all real estate transactions for a number of years (usually three to five) after closing or termination
Principles of Real Estate Practice in Alabama,22.7,Which of the following communication records must (as opposed to should) be kept?,Notes on every conversation,Copies of required communications to principals,Notes from company training sessions,Business cards of licensees one meets at open houses,b,"Some communications with transaction parties are good and necessary for business. Others are required by law, and records of them must be maintained for a statutory period. Required records typically include listing agreements, offers, contracts, closing statements, agency agreements, disclosure documents, correspondence and other communication records, notes and any other relevant information"
Principles of Real Estate Practice in Alabama,22.8,The standard E & O policy covers damages resulting from,failure to disclose an environmental condition,antitrust violations,mishandling of earnest money deposits,"negligence, error or omission in carrying out professional services",d,"A standard E&O policy provides coverage for “damages resulting from any negligent act, error or omission arising out of Professional Services.”"
Principles of Real Estate Practice in Alabama,22.9,Which of the following is a common risk relating to the agency relationship?,Failing to inform and disclose properly,Failing to take a personal interest in a transaction,Acting as an exclusive agent without an oral agency agreement,Forgetting to record the listing agreement,a,"Agency risks commonly concern the requirement to inform and disclose. Most states require agency relationships to be in writing and to be disclosed to all parties to a transaction. In states that do not use agency, there is still the obligation to explain and disclose the nature of the relationship"
Principles of Real Estate Practice in Alabama,22.10,"Even after giving buyer and seller the required information about property condition disclosures, the licensee may still be subject to legal action for",failing to detect customer misrepresentations,failing to disclose known adverse facts,relying on publicly available market information,advising the purchaser to exercise due diligence,b,"Depending on the state, the licensee may have no further duty to disclose property condition after properly informing parties of their rights and obligations. However, the licensee may still be subject to legal action for failing to disclose adverse facts the licensee knew about or should have known about"
Principles of Real Estate Practice in Alabama,22.11,"In performing a comparative market analysis, a licensee must be careful to","use the term ""market value"" whenever possible in the report",show a low suggested selling price to avoid a complaint of misrepresenting the value,include the results of a certified appraisal in the analysis,avoid creating a false impression that the licensee is a certified appraiser,d,"In preparing a Comparative Market Analysis, licensees should guard against using the terms “appraisal” and “value,” which are reserved for the use of certified appraisers. Misuse of these terms could lead to a charge of misrepresenting oneself as an appraiser. In discussing listed properties with clients or customers, real estate licensees should be careful to use guarded terms such as “recommended listing price,” “recommended purchase price,’ and “recommended listing price range.”"
Principles of Real Estate Practice in Alabama,22.12,"In fulfilling a listing agreement, one of the major risk areas is",finding a buyer who turns out to be unqualified,exceeding the authority of the agreement,showing the property without the presence of the owner,cooperating with other licensees,b,Licensees should stay within the bounds of the authority granted by the agency agreement or must not do anything requiring permission without first getting that permission in writing
Principles of Real Estate Practice in Alabama,22.13,A simple way of reducing the risk of committing an error or omission in the contracting process is,"use a checklist of all items, contingencies, dates and responsibilities that must be met",delegate some of your responsibilities to the licensee who represents the other party in the contract,call the buyer and seller daily to check on progress,cut the list of necessary tasks down to a few essentials and concentrate on tracking those,a,"One way to reduce risk in the contracting process is to use a checklist that covers all the contract items such as inclusions and exclusions, contingency periods, documents, forms, data checking, and milestone dates"
Principles of Real Estate Practice in Alabama,22.14,"Regarding contracts and forms,",once written and signed they cannot be changed except by a lawyer,real estate licensees may alter forms but not contracts,whoever originates them can make changes without the risk of unauthorized practice of law,the principals may make changes as long as they sign or initial each change,d,"Real estate professionals who are not attorneys are usually limited to filling in blanks or making deletions on a preprinted contract form prepared by a lawyer. While a licensee may make deletions, additions to a form should be drafted by an attorney. The principals themselves can make changes as long as each change is signed or initialed by all signers"
Principles of Real Estate Practice in Alabama,22.15,The best way to minimize the risk of violating fair housing laws is to,deal only with consumers who do not belong to a protected class,obtain education in the content and intent of the laws,make sure there is always a witness present at all meetings with consumers,stay away from transactions involving public housing,b,The risk of violating fair housing laws can be minimized through ongoing education that addresses both the content and the intent of the laws
Principles of Real Estate Practice in Alabama,22.16,A licensee risks violating antitrust law by,being present at a conversation where the setting of commission rates is discussed,being present at a discussion of antitrust laws,charging a commission rate that happens to be the same as that charged by another firm,cooperating with another firm to do market research,a,Antitrust laws forbid brokers to band together to set a price on their services in listing and selling property. Even being overheard discussing commission rates or being present at such a conversation can lead to charges of price fixing
Principles of Real Estate Practice in Alabama,22.17,How is an intentional misrepresentation penalized?,"License discipline, fines, and possible incarceration","License discipline and fines, but no incarceration",License discipline only,Fines only,a,"Intentional misrepresentation, as a type of fraud, is a criminal act that may result in fines and incarceration, in addition to discipline from state regulators and professional organizations"
